id,vf,course,trial,left,start,stop,obj_coll,gripper_coll,duration
20,1,Course2_VF,2,1,65613090,65617904,0,0,4814
20,1,Course2_VF,3,1,65622094,65626516,0,1,4422
20,1,Course2_VF,4,1,65630136,65634860,0,1,4724
20,1,Course2_VF,5,1,65638501,65642724,0,0,4223
20,1,Course3_VF,0,1,65647548,65657645,0,3,10097
20,1,Course3_VF,1,1,65662124,65677305,0,11,15181
20,1,Course3_VF,2,1,65681571,65700772,0,5,19201
20,1,Course3_VF,3,1,65705240,65732561,0,15,27321
20,1,Course3_VF,4,1,65738012,65758987,0,10,20975
20,1,Course3_VF,5,1,65763276,65779540,0,2,16264
20,1,Course1,0,1,66400190,66402635,0,0,2445
20,1,Course1,1,1,66406478,66408075,0,0,1597
20,1,Course1,2,1,66411594,66413079,0,0,1485
20,1,Course1,3,1,66416698,66418250,0,0,1552
20,1,Course1,4,1,66421669,66430917,0,0,9248
20,1,Course1,5,1,66434949,66436557,0,0,1608
20,1,Course2,0,1,66444019,66448386,0,1,4367
20,1,Course2,1,1,66452072,66456674,0,1,4602
20,1,Course2,2,1,66460014,66464728,0,1,4714
20,1,Course2,3,1,66468056,66472747,0,0,4691
20,1,Course2,4,1,66476120,66481482,0,3,5362
20,1,Course2,5,1,66484989,66489468,0,1,4479
20,1,Course3,0,1,66494171,66506658,0,4,12487
20,1,Course3,1,1,66510779,66521078,0,3,10299
20,1,Course3,2,1,66525289,66534180,0,3,8891
20,1,Course3,3,1,66538179,66547796,0,2,9617
20,1,Course3,4,1,66551973,66560518,0,2,8545
20,1,Course3,5,1,66564283,66573408,0,3,9125
21,0,Course1,0,1,67984931,67987187,0,0,2256
21,0,Course1,1,1,67992694,67994392,0,0,1698
21,0,Course1,2,1,67999172,68000441,0,0,1269
21,0,Course1,3,1,68004634,68005796,0,1,1162
21,0,Course1,4,1,68010923,68012554,0,0,1631
21,0,Course1,5,1,68017368,68019290,0,0,1922
21,0,Course2,0,1,68027600,68034100,0,1,6500
21,0,Course2,1,1,68038702,68044856,0,1,6154
21,0,Course2,2,1,68049749,68056271,0,1,6522
21,0,Course2,3,1,68060784,68066793,0,0,6009
21,0,Course2,4,1,68071196,68077338,0,0,6142
21,0,Course2,5,1,68081638,68086032,0,0,4394
21,0,Course3,0,1,68091791,68098091,0,0,6300
21,0,Course3,1,1,68102827,68109751,1,4,6924
21,0,Course3,2,1,68114889,68124228,5,4,9339
21,0,Course3,3,1,68129969,68141607,0,2,11638
21,0,Course3,4,1,68146590,68156899,0,1,10309
21,0,Course3,5,1,68161658,68168537,1,0,6879
21,0,Course1_VF,0,1,68704555,68707024,0,0,2469
21,0,Course1_VF,1,1,68711178,68713066,0,0,1888
21,0,Course1_VF,2,1,68717110,68719433,0,0,2323
21,0,Course1_VF,3,1,68723856,68727408,0,0,3552
21,0,Course1_VF,4,1,68731809,68733965,0,0,2156
21,0,Course1_VF,5,1,68738253,68740869,0,0,2616
21,0,Course2_VF,0,1,68746039,68751981,0,0,5942
21,0,Course2_VF,1,1,68755746,68760560,0,0,4814
21,0,Course2_VF,2,1,68764201,68768546,0,0,4345
21,0,Course2_VF,3,1,68772075,68776610,0,0,4535
21,0,Course2_VF,4,1,68780263,68784921,0,0,4658
21,0,Course2_VF,5,1,68788774,68794013,0,2,5239
21,0,Course3_VF,0,1,68799087,68808076,0,2,8989
21,0,Course3_VF,1,1,68812498,68821658,0,0,9160
21,0,Course3_VF,2,1,68825812,68833464,0,0,7652
21,0,Course3_VF,3,1,68837429,68844678,0,0,7249
21,0,Course3_VF,4,1,68848699,68856272,0,1,7573
21,0,Course3_VF,5,1,68860717,68869084,0,0,8367
22,1,Course1_VF,0,1,52546092,52546941,0,0,849
22,1,Course1_VF,1,1,52549431,52550101,0,0,670
22,1,Course1_VF,2,1,52575781,52576507,0,0,726
22,1,Course1_VF,3,1,52579359,52580114,0,0,755
22,1,Course1_VF,4,1,52585252,52586492,0,0,1240
22,1,Course1_VF,5,1,52590178,52591060,0,0,882
22,1,Course2_VF,0,1,52595249,52598601,0,3,3352
22,1,Course2_VF,1,1,52604553,52606989,0,2,2436
22,1,Course2_VF,3,1,52619889,52624112,0,1,4223
22,1,Course2_VF,4,1,52628424,52630746,0,2,2322
22,1,Course2_VF,5,1,52636945,52640073,0,0,3128
22,1,Course3_VF,0,1,52650193,52654593,0,4,4400
22,1,Course3_VF,1,1,52660223,52664735,0,5,4512
22,1,Course3_VF,2,1,52669929,52679022,0,5,9093
22,1,Course3_VF,3,1,52684025,52696278,0,3,12253
22,1,Course3_VF,4,1,52701136,52715311,0,4,14175
22,1,Course3_VF,5,1,52720337,52733473,0,2,13136
22,1,Course1,0,1,53549524,53550629,0,0,1105
22,1,Course1,1,1,53555734,53556917,0,0,1183
22,1,Course1,2,1,53567294,53568266,0,0,972
22,1,Course1,3,1,53582753,53585513,0,0,2760
22,1,Course1,4,1,53589734,53591834,0,0,2100
22,1,Course1,5,1,53594716,53595699,0,0,983
22,1,Course2,0,1,53600647,53605551,0,1,4904
22,1,Course2,1,1,53608510,53612487,0,2,3977
22,1,Course2,3,1,53635173,53638935,0,0,3762
22,1,Course2,4,1,53642857,53646621,0,0,3764
22,1,Course2,5,1,53649459,53653859,0,1,4400
22,1,Course3,0,1,53658728,53668111,0,3,9383
22,1,Course3,1,1,53675740,53686150,0,2,10410
22,1,Course3,2,1,53691623,53705284,0,1,13661
22,1,Course3,3,1,53710455,53720653,0,4,10198
22,1,Course3,4,1,53724070,53734995,0,1,10925
22,1,Course3,5,1,53738937,53748622,0,1,9685
23,0,Course1,0,1,55717095,55719218,0,0,2123
23,0,Course1,1,1,55724780,55727226,0,0,2446
23,0,Course1,2,1,55731728,55733716,0,0,1988
23,0,Course1,3,1,55738284,55740518,0,0,2234
23,0,Course1,4,1,55745712,55747946,0,0,2234
23,0,Course1,5,1,55753017,55754759,0,0,1742
23,0,Course2,0,1,55760043,55767694,0,0,7651
23,0,Course2,1,1,55771380,55778528,0,0,7148
23,0,Course2,2,1,55782215,55788626,0,0,6411
23,0,Course2,3,1,55792479,55798857,0,1,6378
23,0,Course2,4,1,55802309,55808173,0,1,5864
23,0,Course2,5,1,55811758,55817790,0,0,6032
23,0,Course3,0,1,55825831,55838263,0,5,12432
23,0,Course3,1,1,55844831,55855342,0,1,10511
23,0,Course3,2,1,55859005,55870934,2,4,11929
23,0,Course3,3,1,55874408,55885175,0,1,10767
23,0,Course3,4,1,55888750,55899752,0,0,11002
23,0,Course3,5,1,55904086,55913713,0,3,9627
23,0,Course1_VF,0,1,56592255,56595182,0,0,2927
23,0,Course1_VF,1,1,56598455,56600420,0,0,1965
23,0,Course1_VF,2,1,56603548,56605659,0,0,2111
23,0,Course1_VF,3,1,56608899,56610852,0,0,1953
23,0,Course1_VF,4,1,56614137,56616036,0,0,1899
23,0,Course1_VF,5,1,56619621,56621688,0,0,2067
23,0,Course2_VF,0,1,56626017,56632578,0,1,6561
23,0,Course2_VF,1,1,56635929,56643234,0,0,7305
23,0,Course2_VF,2,1,56646227,56651991,0,1,5764
23,0,Course2_VF,3,1,56655163,56661463,0,0,6300
23,0,Course2_VF,4,1,56667841,56673794,0,0,5953
23,0,Course2_VF,5,1,56677536,56683913,0,3,6377
23,0,Course3_VF,0,1,56688124,56696669,0,0,8545
23,0,Course3_VF,1,1,56700165,56708040,0,0,7875
23,0,Course3_VF,2,1,56711435,56719288,2,1,7853
23,0,Course3_VF,3,1,56722727,56731005,0,3,8278
23,0,Course3_VF,4,1,56734355,56742889,0,1,8534
23,0,Course3_VF,5,1,56745927,56754125,0,0,8198
24,1,Course1_VF,0,0,61897893,61899646,0,0,1753
24,1,Course1_VF,1,0,61904460,61905901,0,0,1441
24,1,Course1_VF,2,0,61909084,61910480,0,0,1396
24,1,Course1_VF,3,0,61913273,61914792,0,0,1519
24,1,Course1_VF,4,0,61917373,61918791,0,0,1418
24,1,Course1_VF,5,0,61921014,61922153,0,0,1139
24,1,Course2_VF,0,0,61925884,61930408,0,3,4524
24,1,Course2_VF,1,0,61933836,61939097,0,0,5261
24,1,Course2_VF,2,0,61942202,61946692,0,0,4490
24,1,Course2_VF,3,0,61949675,61953294,0,0,3619
24,1,Course2_VF,4,0,61956053,61961481,0,2,5428
24,1,Course2_VF,5,0,61964821,61970708,0,1,5887
24,1,Course3_VF,0,0,61975432,61983173,0,3,7741
24,1,Course3_VF,1,0,61987015,61996152,0,1,9137
24,1,Course3_VF,2,0,61998979,62006729,0,0,7750
24,1,Course3_VF,3,0,62009611,62020077,0,4,10466
24,1,Course3_VF,4,0,62023696,62035134,1,3,11438
24,1,Course3_VF,5,0,62039043,62051330,0,4,12287
24,1,Course1,0,0,62724599,62727190,0,1,2591
24,1,Course1,1,0,62729960,62732284,0,0,2324
24,1,Course1,2,0,62735076,62737232,0,0,2156
24,1,Course1,3,0,62739466,62741319,0,0,1853
24,1,Course1,4,0,62744046,62745810,0,0,1764
24,1,Course1,5,0,62748133,62749719,0,0,1586
24,1,Course2,0,0,62753170,62758812,0,1,5642
24,1,Course2,1,0,62761760,62768798,0,0,7038
24,1,Course2,2,0,62771702,62777610,0,0,5908
24,1,Course2,3,0,62780369,62785161,0,0,4792
24,1,Course2,4,0,62787551,62791941,0,0,4390
24,1,Course2,5,0,62794509,62799480,0,0,4971
24,1,Course3,0,0,62803222,62812715,0,4,9493
24,1,Course3,1,0,62815967,62825204,0,0,9237
24,1,Course3,2,0,62828365,62849732,0,7,21367
24,1,Course3,3,0,62855094,62866486,0,1,11392
24,1,Course3,4,0,62869827,62878249,0,0,8422
24,1,Course3,5,0,62881007,62889931,0,0,8924
26,0,Course1,0,0,51024049,51026942,0,1,2893
26,0,Course1,1,0,51030750,51032806,0,0,2056
26,0,Course1,2,0,51036235,51038212,0,0,1977
26,0,Course1,3,0,51041775,51044032,0,0,2257
26,0,Course1,4,0,51047227,51049773,0,0,2546
26,0,Course1,5,0,51053090,51055425,0,0,2335
26,0,Course2,0,0,51059849,51068996,0,1,9147
26,0,Course2,1,0,51073073,51082556,0,0,9483
26,0,Course2,2,0,51086096,51092876,0,0,6780
26,0,Course2,3,0,51096741,51103834,0,0,7093
26,0,Course2,4,0,51106916,51111641,0,0,4725
26,0,Course2,5,0,51115953,51121024,0,0,5071
26,0,Course3,0,0,51126932,51140057,0,1,13125
26,0,Course3,1,0,51145184,51154265,0,1,9081
26,0,Course3,2,0,51158420,51166943,0,4,8523
26,0,Course3,3,0,51172449,51186221,0,3,13772
26,0,Course3,4,0,51192542,51205779,0,9,13237
26,0,Course3,5,0,51213430,51226064,0,2,12634
26,0,Course1_VF,0,0,51890944,51894016,0,0,3072
26,0,Course1_VF,1,0,51897690,51900471,0,0,2781
26,0,Course1_VF,2,0,51903320,51905866,0,0,2546
26,0,Course1_VF,3,0,51908771,51911172,0,0,2401
26,0,Course1_VF,4,0,51914165,51916701,0,0,2536
26,0,Course1_VF,5,0,51919404,51921593,0,0,2189
26,0,Course2_VF,0,0,51926765,51934382,0,2,7617
26,0,Course2_VF,1,0,51937801,51945754,0,1,7953
26,0,Course2_VF,2,0,51948602,51956577,0,0,7975
26,0,Course2_VF,3,0,51959079,51965747,0,0,6668
26,0,Course2_VF,4,0,51968584,51974705,0,1,6121
26,0,Course2_VF,5,0,51977095,51983439,0,0,6344
26,0,Course3_VF,0,0,51986634,52001702,0,0,15068
26,0,Course3_VF,1,0,52005936,52016737,0,1,10801
26,0,Course3_VF,2,0,52020042,52032396,0,1,12354
26,0,Course3_VF,3,0,52036138,52048246,0,1,12108
26,0,Course3_VF,4,0,52051373,52065257,0,2,13884
26,0,Course3_VF,5,0,52069491,52082526,0,0,13035

28,1,Course1_VF,0,1,44346703,44349496,0,0,2793
28,1,Course1_VF,1,1,44352813,44375856,0,1,23043
28,1,Course1_VF,2,1,44380346,44383183,0,0,2837
28,1,Course1_VF,3,1,44386523,44387908,0,0,1385
28,1,Course1_VF,4,1,44393526,44396810,0,0,3284
28,1,Course1_VF,5,1,44399848,44402630,0,3,2782
28,1,Course2_VF,0,1,44406617,44412012,0,4,5395
28,1,Course2_VF,1,1,44415374,44419920,0,1,4546
28,1,Course2_VF,2,1,44423929,44429894,0,2,5965
28,1,Course2_VF,3,1,44433458,44441533,0,2,8075
28,1,Course2_VF,4,1,44445097,44450994,0,0,5897
28,1,Course2_VF,5,1,44453685,44458008,0,0,4323
28,1,Course3_VF,0,1,44463604,44471144,0,2,7540
28,1,Course3_VF,1,1,44473891,44481857,0,5,7966
28,1,Course3_VF,2,1,44486000,44492780,0,4,6780
28,1,Course3_VF,3,1,44495873,44504161,0,6,8288
28,1,Course3_VF,4,1,44509713,44514460,1,3,4747
28,1,Course3_VF,5,1,44518593,44527238,0,3,8645
28,1,Course1,0,1,45022822,45027747,0,0,4925
28,1,Course1,1,1,45031500,45034862,0,0,3362
28,1,Course1,2,1,45038225,45040637,0,0,2412
28,1,Course1,3,1,45044234,45046200,0,1,1966
28,1,Course1,4,1,45049673,45051550,0,0,1877
28,1,Course1,5,1,45054554,45056297,0,0,1743
28,1,Course2,0,1,45060486,45065434,0,0,4948
28,1,Course2,1,1,45067914,45071264,0,0,3350
28,1,Course2,2,1,45073499,45076883,0,1,3384
28,1,Course2,3,1,45079017,45081976,0,0,2959
28,1,Course2,4,1,45084088,45086936,0,0,2848
28,1,Course2,5,1,45089002,45091727,0,0,2725
28,1,Course3,0,1,45094139,45098428,1,3,4289
28,1,Course3,1,1,45100852,45104337,0,0,3485
28,1,Course3,2,1,45106695,45109945,0,2,3250
28,1,Course3,3,1,45112279,45115798,2,7,3519
28,1,Course3,4,1,45118288,45122198,0,1,3910
28,1,Course3,5,1,45124576,45129157,0,3,4581
29,0,Course1,0,1,49426369,49429049,0,0,2680
29,0,Course1,1,1,49434266,49436265,0,0,1999
29,0,Course1,2,1,49439705,49441794,0,0,2089
29,0,Course1,3,1,49445737,49447323,0,0,1586
29,0,Course1,4,1,49450350,49451422,0,0,1072
29,0,Course1,5,1,49453768,49454818,0,0,1050
29,0,Course2,0,1,49459130,49465440,0,0,6310
29,0,Course2,1,1,49468992,49473471,0,1,4479
29,0,Course2,2,1,49477291,49481479,0,0,4188
29,0,Course2,3,1,49484127,49488092,0,1,3965
29,0,Course2,4,1,49490706,49494995,0,0,4289
29,0,Course2,5,1,49497877,49502378,0,2,4501
29,0,Course3,0,1,49506354,49517535,0,4,11181
29,0,Course3,1,1,49520674,49528650,0,3,7976
29,0,Course3,2,1,49533038,49542845,0,4,9807
29,0,Course3,3,1,49545850,49556695,3,5,10845
29,0,Course3,4,1,49560069,49571831,0,4,11762
29,0,Course3,5,1,49577226,49587401,2,4,10175
29,0,Course1_VF,0,1,50183510,50186873,0,0,3363
29,0,Course1_VF,1,1,50190570,50195127,0,0,4557
29,0,Course1_VF,2,1,50197584,50199796,0,0,2212
29,0,Course1_VF,3,1,50202175,50203695,0,0,1520
29,0,Course1_VF,4,1,50205928,50207056,0,0,1128
29,0,Course1_VF,5,1,50209290,50210430,0,0,1140
29,0,Course2_VF,0,1,50212910,50220270,0,0,7360
29,0,Course2_VF,1,1,50222606,50227687,0,0,5081
29,0,Course2_VF,2,1,50229709,50234936,1,1,5227
29,0,Course2_VF,3,1,50237248,50243703,0,0,6455
29,0,Course2_VF,4,1,50246071,50252393,0,2,6322
29,0,Course2_VF,5,1,50254707,50261219,0,0,6512
29,0,Course3_VF,0,1,50264826,50275750,0,1,10924
29,0,Course3_VF,1,1,50279336,50287042,0,0,7706
29,0,Course3_VF,2,1,50289399,50298547,4,3,9148
29,0,Course3_VF,3,1,50301082,50308923,0,1,7841
29,0,Course3_VF,4,1,50311704,50318082,0,2,6378
29,0,Course3_VF,5,1,50320987,50329979,0,3,8992
30,1,Course1_VF,0,1,51295924,51297354,0,0,1430
30,1,Course1_VF,1,1,51300715,51302402,0,0,1687
30,1,Course1_VF,2,1,51305541,51306960,0,0,1419
30,1,Course1_VF,3,1,51310266,51311461,0,1,1195
30,1,Course1_VF,4,1,51314354,51315460,0,0,1106
30,1,Course1_VF,5,1,51318174,51319268,0,0,1094
30,1,Course2_VF,1,1,51331879,51337129,0,0,5250
30,1,Course2_VF,2,1,51340591,51345115,0,0,4524
30,1,Course2_VF,3,1,51348388,51352766,0,0,4378
30,1,Course2_VF,4,1,51355771,51359546,0,2,3775
30,1,Course2_VF,5,1,51362417,51366315,0,0,3898
30,1,Course3_VF,0,1,51371598,51380288,1,6,8690
30,1,Course3_VF,1,1,51383874,51392296,0,8,8422
30,1,Course3_VF,2,1,51395736,51400283,0,4,4547
30,1,Course3_VF,3,1,51403018,51408961,0,0,5943
30,1,Course3_VF,4,1,51412043,51418645,1,1,6602
30,1,Course3_VF,5,1,51421571,51428228,0,3,6657
30,1,Course1,0,1,51897083,51898011,0,0,928
30,1,Course1,1,1,51900356,51901250,0,0,894
30,1,Course1,2,1,51903641,51904600,0,0,959
30,1,Course1,3,1,51907003,51907873,0,0,870
30,1,Course1,4,1,51910342,51911336,0,0,994
30,1,Course1,5,1,51913760,51914609,0,0,849
30,1,Course2,1,1,51932279,51935830,0,0,3551
30,1,Course2,2,1,51938533,51942007,0,0,3474
30,1,Course2,3,1,51944498,51948229,0,0,3731
30,1,Course2,4,1,51950719,51954327,0,0,3608
30,1,Course2,5,1,51956628,51960202,0,1,3574
30,1,Course3,0,1,51963721,51970132,1,5,6411
30,1,Course3,1,1,51973170,51981335,0,2,8165
30,1,Course3,2,1,51984162,51992048,0,3,7886
30,1,Course3,3,1,51994995,52003105,0,1,8110
30,1,Course3,4,1,52006065,52014342,0,1,8277
30,1,Course3,5,1,52017402,52025792,0,3,8390
31,0,Course1,0,1,54520395,54522641,0,0,2246
31,0,Course1,1,1,54528818,54531130,0,0,2312
31,0,Course1,2,1,54535273,54537106,0,1,1833
31,0,Course1,3,1,54541473,54544064,0,0,2591
31,0,Course1,4,1,54548621,54551056,0,0,2435
31,0,Course1,5,1,54555480,54558272,0,0,2792
31,0,Course2,0,1,54563812,54575372,0,1,11560
31,0,Course2,1,1,54581393,54588429,0,0,7036
31,0,Course2,2,1,54593155,54599186,0,2,6031
31,0,Course2,3,1,54602503,54608850,0,2,6347
31,0,Course2,4,1,54612836,54618476,0,6,5640
31,0,Course2,5,1,54622408,54628674,0,1,6266
31,0,Course3,0,1,54634817,54646891,0,4,12074
31,0,Course3,1,1,54651359,54657570,0,2,6211
31,0,Course3,2,1,54664863,54671174,0,3,6311
31,0,Course3,3,1,54676848,54683841,0,3,6993
31,0,Course3,4,1,54689069,54695546,0,4,6477
31,0,Course3,5,1,54700171,54706906,0,2,6735
31,0,Course1_VF,0,1,55195900,55199430,0,0,3530
31,0,Course1_VF,1,1,55203663,55206377,0,0,2714
31,0,Course1_VF,2,1,55209940,55212602,0,0,2662
31,0,Course1_VF,3,1,55216173,55218954,0,0,2781
31,0,Course1_VF,4,1,55222786,55225276,0,0,2490
31,0,Course1_VF,5,1,55228906,55231386,0,0,2480
31,0,Course2_VF,0,1,55235597,55243841,0,0,8244
31,0,Course2_VF,1,1,55247225,55252576,0,0,5351
31,0,Course2_VF,2,1,55256261,55261647,0,0,5386
31,0,Course2_VF,3,1,55264851,55269977,0,0,5126
31,0,Course2_VF,4,1,55273217,55277919,0,0,4702
31,0,Course2_VF,5,1,55281058,55286005,0,0,4947
31,0,Course3_VF,0,1,55290071,55296237,0,3,6166
31,0,Course3_VF,1,1,55301487,55306379,0,4,4892
31,0,Course3_VF,2,1,55310434,55316097,1,3,5663
31,0,Course3_VF,3,1,55321012,55327256,1,5,6244
31,0,Course3_VF,4,1,55331288,55336382,1,5,5094
31,0,Course3_VF,5,1,55341843,55348488,0,3,6645
